LoanID,accm_txn_complete_time
31981,5/18/2022 0:00
31982,5/19/2022 0:00
31983,5/14/2022 0:00
31984,5/15/2022 0:00
31985,5/16/2022 0:00
31986,5/17/2022 0:00
31987,5/18/2022 0:00
31988,5/19/2022 0:00
31989,5/14/2022 0:00
31990,5/15/2022 0:00
31991,5/16/2022 0:00
31992,5/17/2022 0:00
31993,5/18/2022 0:00
31994,5/19/2022 0:00
31995,5/14/2022 0:00
31996,5/15/2022 0:00
31997,5/16/2022 0:00
31998,5/17/2022 0:00
31999,5/18/2022 0:00
32000,5/19/2022 0:00
32001,5/14/2022 0:00
32002,5/15/2022 0:00
32003,5/16/2022 0:00
32004,5/17/2022 0:00
32005,5/18/2022 0:00
32006,5/19/2022 0:00
32007,5/14/2022 0:00
32008,5/15/2022 0:00
32009,5/16/2022 0:00
32010,5/17/2022 0:00
32011,5/18/2022 0:00
32012,5/19/2022 0:00
32013,5/14/2022 0:00
32014,5/15/2022 0:00
32015,5/16/2022 0:00
32016,5/17/2022 0:00
32017,5/18/2022 0:00
32018,5/19/2022 0:00
32019,5/14/2022 0:00
32020,5/15/2022 0:00
32021,5/16/2022 0:00
32022,5/17/2022 0:00
32023,5/18/2022 0:00
32024,5/19/2022 0:00
32025,5/14/2022 0:00
32026,5/15/2022 0:00
32027,5/16/2022 0:00
32028,5/17/2022 0:00
32029,5/18/2022 0:00
32030,5/19/2022 0:00
32031,5/14/2022 0:00
32032,5/15/2022 0:00
32033,5/16/2022 0:00
32034,5/17/2022 0:00
32035,5/18/2022 0:00
32036,5/19/2022 0:00
32037,5/14/2022 0:00
32038,5/15/2022 0:00
32039,5/16/2022 0:00
32040,5/17/2022 0:00
32041,5/18/2022 0:00
32042,5/19/2022 0:00
32043,5/14/2022 0:00
32044,5/15/2022 0:00
32045,5/16/2022 0:00
32046,5/17/2022 0:00
32047,5/18/2022 0:00
32048,5/19/2022 0:00
32049,5/14/2022 0:00
32050,5/15/2022 0:00
32051,5/16/2022 0:00
32052,5/17/2022 0:00
32053,5/18/2022 0:00
32054,5/19/2022 0:00
32055,5/14/2022 0:00
32056,5/15/2022 0:00
32057,5/16/2022 0:00
32058,5/17/2022 0:00
32059,5/18/2022 0:00
32060,5/19/2022 0:00
32061,5/14/2022 0:00
32062,5/15/2022 0:00
32063,5/16/2022 0:00
32064,5/17/2022 0:00
32065,5/18/2022 0:00
32066,5/19/2022 0:00
32067,5/14/2022 0:00
32068,5/15/2022 0:00
32069,5/16/2022 0:00
32070,5/17/2022 0:00
32071,5/18/2022 0:00
32072,5/19/2022 0:00
32073,5/14/2022 0:00
32074,5/15/2022 0:00
32075,5/16/2022 0:00
32076,5/17/2022 0:00
32077,5/18/2022 0:00
32078,5/19/2022 0:00
32079,5/14/2022 0:00
32080,5/15/2022 0:00
32081,5/16/2022 0:00
32082,5/17/2022 0:00
32083,5/18/2022 0:00
32084,5/19/2022 0:00
32085,5/14/2022 0:00
32086,5/15/2022 0:00
32087,5/16/2022 0:00
32088,5/17/2022 0:00
32089,5/18/2022 0:00
32090,5/19/2022 0:00
32091,5/14/2022 0:00
32092,5/15/2022 0:00
32093,5/16/2022 0:00
32094,5/17/2022 0:00
32095,5/18/2022 0:00
32096,5/19/2022 0:00
32097,5/14/2022 0:00
32098,5/15/2022 0:00
32099,5/16/2022 0:00
32100,5/17/2022 0:00
32101,5/18/2022 0:00
32102,5/19/2022 0:00
32103,5/14/2022 0:00
32104,5/15/2022 0:00
32105,5/16/2022 0:00
32106,5/17/2022 0:00
32107,5/18/2022 0:00
32108,5/19/2022 0:00
32109,5/14/2022 0:00
32110,5/15/2022 0:00
32111,5/16/2022 0:00
32112,5/17/2022 0:00
32113,5/18/2022 0:00
32114,5/19/2022 0:00
32115,5/14/2022 0:00
32116,5/15/2022 0:00
32117,5/16/2022 0:00
32118,5/17/2022 0:00
32119,5/18/2022 0:00
32120,5/19/2022 0:00
32121,5/14/2022 0:00
32122,5/15/2022 0:00
32123,5/16/2022 0:00
32124,5/17/2022 0:00
32125,5/18/2022 0:00
32126,5/19/2022 0:00
32127,5/14/2022 0:00
32128,5/15/2022 0:00
32129,5/16/2022 0:00
32130,5/17/2022 0:00
32131,5/18/2022 0:00
32132,5/19/2022 0:00
32133,5/14/2022 0:00
32134,5/15/2022 0:00
32135,5/16/2022 0:00
32136,5/17/2022 0:00
32137,5/18/2022 0:00
32138,5/19/2022 0:00
32139,5/14/2022 0:00
32140,5/15/2022 0:00
32141,5/16/2022 0:00
32142,5/17/2022 0:00
32143,5/18/2022 0:00
32144,5/19/2022 0:00
32145,5/14/2022 0:00
32146,5/15/2022 0:00
32147,5/16/2022 0:00
32148,5/17/2022 0:00
32149,5/18/2022 0:00
32150,5/19/2022 0:00
32151,5/14/2022 0:00
32152,5/15/2022 0:00
32153,5/16/2022 0:00
32154,5/17/2022 0:00
32155,5/18/2022 0:00
32156,5/19/2022 0:00
32157,5/14/2022 0:00
32158,5/15/2022 0:00
32159,5/16/2022 0:00
32160,5/17/2022 0:00
32161,5/18/2022 0:00
32162,5/19/2022 0:00
32163,5/14/2022 0:00
32164,5/15/2022 0:00
32165,5/16/2022 0:00
32166,5/17/2022 0:00
32167,5/18/2022 0:00
32168,5/19/2022 0:00
32169,5/14/2022 0:00
32170,5/15/2022 0:00
32171,5/16/2022 0:00
32172,5/17/2022 0:00
32173,5/18/2022 0:00
32174,5/19/2022 0:00
32175,5/14/2022 0:00
32176,5/15/2022 0:00
32177,5/16/2022 0:00
32178,5/17/2022 0:00
32179,5/18/2022 0:00
32180,5/19/2022 0:00
32181,5/14/2022 0:00
32182,5/15/2022 0:00
32183,5/16/2022 0:00
32184,5/17/2022 0:00
32185,5/18/2022 0:00
32186,5/19/2022 0:00
32187,5/14/2022 0:00
32188,5/15/2022 0:00
32189,5/16/2022 0:00
32190,5/17/2022 0:00
32191,5/18/2022 0:00
32192,5/19/2022 0:00
32193,5/14/2022 0:00
32194,5/15/2022 0:00
32195,5/16/2022 0:00
32196,5/17/2022 0:00
32197,5/18/2022 0:00
32198,5/19/2022 0:00
32199,5/14/2022 0:00
32200,5/15/2022 0:00
32201,5/16/2022 0:00
32202,5/17/2022 0:00
32203,5/18/2022 0:00
32204,5/19/2022 0:00
32205,5/14/2022 0:00
32206,5/15/2022 0:00
32207,5/16/2022 0:00
32208,5/17/2022 0:00
32209,5/18/2022 0:00
32210,5/19/2022 0:00
32211,5/14/2022 0:00
32212,5/15/2022 0:00
32213,5/16/2022 0:00
32214,5/17/2022 0:00
32215,5/18/2022 0:00
32216,5/19/2022 0:00
32217,5/14/2022 0:00
32218,5/15/2022 0:00
32219,5/16/2022 0:00
32220,5/17/2022 0:00
32221,5/18/2022 0:00
32222,5/19/2022 0:00
32223,5/14/2022 0:00
32224,5/15/2022 0:00
32225,5/16/2022 0:00
32226,5/17/2022 0:00
32227,5/18/2022 0:00
32228,5/19/2022 0:00
32229,5/14/2022 0:00
32230,5/15/2022 0:00
32231,5/16/2022 0:00
32232,5/17/2022 0:00
32233,5/18/2022 0:00
32234,5/19/2022 0:00
32235,5/14/2022 0:00
32236,5/15/2022 0:00
32237,5/16/2022 0:00
32238,5/17/2022 0:00
32239,5/18/2022 0:00
32240,5/19/2022 0:00
32241,5/14/2022 0:00
32242,5/15/2022 0:00
32243,5/16/2022 0:00
32244,5/17/2022 0:00
32245,5/18/2022 0:00
32246,5/19/2022 0:00
32247,5/14/2022 0:00
32248,5/15/2022 0:00
32249,5/16/2022 0:00
32250,5/17/2022 0:00
32251,5/18/2022 0:00
32252,5/19/2022 0:00
32253,5/14/2022 0:00
32254,5/15/2022 0:00
32255,5/16/2022 0:00
32256,5/17/2022 0:00
32257,5/18/2022 0:00
32258,5/19/2022 0:00
32259,5/14/2022 0:00
32260,5/15/2022 0:00
32261,5/16/2022 0:00
32262,5/17/2022 0:00
32263,5/18/2022 0:00
32264,5/19/2022 0:00
32265,5/14/2022 0:00
32266,5/15/2022 0:00
32267,5/16/2022 0:00
32268,5/17/2022 0:00
32269,5/18/2022 0:00
32270,5/19/2022 0:00
32271,5/14/2022 0:00
32272,5/15/2022 0:00
32273,5/16/2022 0:00
32274,5/17/2022 0:00
32275,5/18/2022 0:00
32276,5/19/2022 0:00
32277,5/14/2022 0:00
32278,5/15/2022 0:00
32279,5/16/2022 0:00
32280,5/17/2022 0:00
32281,5/18/2022 0:00
32282,5/19/2022 0:00
32283,5/14/2022 0:00
32284,5/15/2022 0:00
32285,5/16/2022 0:00
32286,5/17/2022 0:00
32287,5/18/2022 0:00
32288,5/19/2022 0:00
32289,5/14/2022 0:00
32290,5/15/2022 0:00
32291,5/16/2022 0:00
32292,5/17/2022 0:00
32293,5/18/2022 0:00
32294,5/19/2022 0:00
32295,5/14/2022 0:00
32296,5/15/2022 0:00
32297,5/16/2022 0:00
32298,5/17/2022 0:00
32299,5/18/2022 0:00
32300,5/19/2022 0:00
32301,5/14/2022 0:00
32302,5/15/2022 0:00
32303,5/16/2022 0:00
32304,5/17/2022 0:00
32305,5/18/2022 0:00
32306,5/19/2022 0:00
32307,5/14/2022 0:00
32308,5/15/2022 0:00
32309,5/16/2022 0:00
32310,5/17/2022 0:00
32311,5/18/2022 0:00
32312,5/19/2022 0:00
32313,5/14/2022 0:00
32314,5/15/2022 0:00
32315,5/16/2022 0:00
32316,5/17/2022 0:00
32317,5/18/2022 0:00
32318,5/19/2022 0:00
32319,5/14/2022 0:00
32320,5/15/2022 0:00
32321,5/16/2022 0:00
32322,5/17/2022 0:00
32323,5/18/2022 0:00
32324,5/19/2022 0:00
32325,5/14/2022 0:00
32326,5/15/2022 0:00
32327,5/16/2022 0:00
32328,5/17/2022 0:00
32329,5/18/2022 0:00
32330,5/19/2022 0:00
32331,5/14/2022 0:00
32332,5/15/2022 0:00
32333,5/16/2022 0:00
32334,5/17/2022 0:00
32335,5/18/2022 0:00
32336,5/19/2022 0:00
32337,5/14/2022 0:00
32338,5/15/2022 0:00
32339,5/16/2022 0:00
32340,5/17/2022 0:00
32341,5/18/2022 0:00
32342,5/19/2022 0:00
32343,5/14/2022 0:00
32344,5/15/2022 0:00
32345,5/16/2022 0:00
32346,5/17/2022 0:00
32347,5/18/2022 0:00
32348,5/19/2022 0:00
32349,5/14/2022 0:00
32350,5/15/2022 0:00
32351,5/16/2022 0:00
32352,5/17/2022 0:00
32353,5/18/2022 0:00
32354,5/19/2022 0:00
32355,5/14/2022 0:00
32356,5/15/2022 0:00
32357,5/16/2022 0:00
32358,5/17/2022 0:00
32359,5/18/2022 0:00
32360,5/19/2022 0:00
32361,5/14/2022 0:00
32362,5/15/2022 0:00
32363,5/16/2022 0:00
32364,5/17/2022 0:00
32365,5/18/2022 0:00
32366,5/19/2022 0:00
32367,5/14/2022 0:00
32368,5/15/2022 0:00
32369,5/16/2022 0:00
32370,5/17/2022 0:00
32371,5/18/2022 0:00
32372,5/19/2022 0:00
32373,5/14/2022 0:00
32374,5/15/2022 0:00
32375,5/16/2022 0:00
32376,5/17/2022 0:00
32377,5/18/2022 0:00
32378,5/19/2022 0:00
32379,5/14/2022 0:00
32380,5/15/2022 0:00
32381,5/16/2022 0:00
32382,5/17/2022 0:00
32383,5/18/2022 0:00
32384,5/19/2022 0:00
32385,5/14/2022 0:00
32386,5/15/2022 0:00
32387,5/16/2022 0:00
32388,5/17/2022 0:00
32389,5/18/2022 0:00
32390,5/19/2022 0:00
32391,5/14/2022 0:00
32392,5/15/2022 0:00
32393,5/16/2022 0:00
32394,5/17/2022 0:00
32395,5/18/2022 0:00
32396,5/19/2022 0:00
32397,5/14/2022 0:00
32398,5/15/2022 0:00
32399,5/16/2022 0:00
32400,5/17/2022 0:00
32401,5/18/2022 0:00
32402,5/19/2022 0:00
32403,5/14/2022 0:00
32404,5/15/2022 0:00
32405,5/16/2022 0:00
32406,5/17/2022 0:00
32407,5/18/2022 0:00
32408,5/19/2022 0:00
32409,5/14/2022 0:00
32410,5/15/2022 0:00
32411,5/16/2022 0:00
32412,5/17/2022 0:00
32413,5/18/2022 0:00
32414,5/19/2022 0:00
32415,5/14/2022 0:00
32416,5/15/2022 0:00
32417,5/16/2022 0:00
32418,5/17/2022 0:00
32419,5/18/2022 0:00
32420,5/19/2022 0:00
32421,5/14/2022 0:00
32422,5/15/2022 0:00
32423,5/16/2022 0:00
32424,5/17/2022 0:00
32425,5/18/2022 0:00
32426,5/19/2022 0:00
32427,5/14/2022 0:00
32428,5/15/2022 0:00
32429,5/16/2022 0:00
32430,5/17/2022 0:00
32431,5/18/2022 0:00
32432,5/19/2022 0:00
32433,5/14/2022 0:00
32434,5/15/2022 0:00
32435,5/16/2022 0:00
32436,5/17/2022 0:00
32437,5/18/2022 0:00
32438,5/19/2022 0:00
32439,5/14/2022 0:00
32440,5/15/2022 0:00
32441,5/16/2022 0:00
32442,5/17/2022 0:00
32443,5/18/2022 0:00
32444,5/19/2022 0:00
32445,5/14/2022 0:00
32446,5/15/2022 0:00
32447,5/16/2022 0:00
32448,5/17/2022 0:00
32449,5/18/2022 0:00
32450,5/19/2022 0:00
32451,5/14/2022 0:00
32452,5/15/2022 0:00
32453,5/16/2022 0:00
32454,5/17/2022 0:00
32455,5/18/2022 0:00
32456,5/19/2022 0:00
32457,5/14/2022 0:00
32458,5/15/2022 0:00
32459,5/16/2022 0:00
32460,5/17/2022 0:00
32461,5/18/2022 0:00
32462,5/19/2022 0:00
32463,5/14/2022 0:00
32464,5/15/2022 0:00
32465,5/16/2022 0:00
32466,5/17/2022 0:00
32467,5/18/2022 0:00
32468,5/19/2022 0:00
32469,5/14/2022 0:00
32470,5/15/2022 0:00
32471,5/16/2022 0:00
32472,5/17/2022 0:00
32473,5/18/2022 0:00
32474,5/19/2022 0:00
32475,5/14/2022 0:00
32476,5/15/2022 0:00
32477,5/16/2022 0:00
32478,5/17/2022 0:00
32479,5/18/2022 0:00
32480,5/19/2022 0:00
32481,5/14/2022 0:00
32482,5/15/2022 0:00
32483,5/16/2022 0:00
32484,5/17/2022 0:00
32485,5/18/2022 0:00
32486,5/19/2022 0:00
32487,5/14/2022 0:00
32488,5/15/2022 0:00
32489,5/16/2022 0:00
32490,5/17/2022 0:00
32491,5/18/2022 0:00
32492,5/19/2022 0:00
32493,5/14/2022 0:00
32494,5/15/2022 0:00
32495,5/16/2022 0:00
32496,5/17/2022 0:00
32497,5/18/2022 0:00
32498,5/19/2022 0:00
32499,5/14/2022 0:00
32500,5/15/2022 0:00
32501,5/16/2022 0:00
32502,5/17/2022 0:00
32503,5/18/2022 0:00
32504,5/19/2022 0:00
32505,5/14/2022 0:00
32506,5/15/2022 0:00
32507,5/16/2022 0:00
32508,5/17/2022 0:00
32509,5/18/2022 0:00
32510,5/19/2022 0:00
32511,5/14/2022 0:00
32512,5/15/2022 0:00
32513,5/16/2022 0:00
32514,5/17/2022 0:00
32515,5/18/2022 0:00
32516,5/19/2022 0:00
32517,5/14/2022 0:00
32518,5/15/2022 0:00
32519,5/16/2022 0:00
32520,5/17/2022 0:00
32521,5/18/2022 0:00
32522,5/19/2022 0:00
32523,5/14/2022 0:00
32524,5/15/2022 0:00
32525,5/16/2022 0:00
32526,5/17/2022 0:00
32527,5/18/2022 0:00
32528,5/19/2022 0:00
32529,5/14/2022 0:00
32530,5/15/2022 0:00
32531,5/16/2022 0:00
32532,5/17/2022 0:00
32533,5/18/2022 0:00
32534,5/19/2022 0:00
32535,5/14/2022 0:00
32536,5/15/2022 0:00
32537,5/16/2022 0:00
32538,5/17/2022 0:00
32539,5/18/2022 0:00
32540,5/19/2022 0:00
32541,5/14/2022 0:00
32542,5/15/2022 0:00
32543,5/16/2022 0:00
32544,5/17/2022 0:00
32545,5/18/2022 0:00
32546,5/19/2022 0:00
32547,5/14/2022 0:00
32548,5/15/2022 0:00
32549,5/16/2022 0:00
32550,5/17/2022 0:00
32551,5/18/2022 0:00
32552,5/19/2022 0:00
32553,5/14/2022 0:00
32554,5/15/2022 0:00
32555,5/16/2022 0:00
32556,5/17/2022 0:00
32557,5/18/2022 0:00
32558,5/19/2022 0:00
32559,5/14/2022 0:00
32560,5/15/2022 0:00
32561,5/16/2022 0:00
32562,5/17/2022 0:00
32563,5/18/2022 0:00
32564,5/19/2022 0:00
32565,5/14/2022 0:00
32566,5/15/2022 0:00
32567,5/16/2022 0:00
32568,5/17/2022 0:00
32569,5/18/2022 0:00
32570,5/19/2022 0:00
32571,5/14/2022 0:00
32572,5/15/2022 0:00
32573,5/16/2022 0:00
32574,5/17/2022 0:00
32575,5/18/2022 0:00
32576,5/19/2022 0:00
32577,5/14/2022 0:00
32578,5/15/2022 0:00
32579,5/16/2022 0:00
32580,5/17/2022 0:00
32581,5/18/2022 0:00
32582,5/19/2022 0:00
32583,5/14/2022 0:00
32584,5/15/2022 0:00
32585,5/16/2022 0:00
32586,5/17/2022 0:00
32587,5/18/2022 0:00
32588,5/19/2022 0:00
32589,5/14/2022 0:00
32590,5/15/2022 0:00
32591,5/16/2022 0:00
32592,5/17/2022 0:00
32593,5/18/2022 0:00
32594,5/19/2022 0:00
32595,5/14/2022 0:00
32596,5/15/2022 0:00
32597,5/16/2022 0:00
32598,5/17/2022 0:00
32599,5/18/2022 0:00
32600,5/19/2022 0:00
32601,5/14/2022 0:00
32602,5/15/2022 0:00
32603,5/16/2022 0:00
32604,5/17/2022 0:00
32605,5/18/2022 0:00
32606,5/19/2022 0:00
32607,5/14/2022 0:00
32608,5/15/2022 0:00
32609,5/16/2022 0:00
32610,5/17/2022 0:00
32611,5/18/2022 0:00
32612,5/19/2022 0:00
32613,5/14/2022 0:00
32614,5/15/2022 0:00
32615,5/16/2022 0:00
32616,5/17/2022 0:00
32617,5/18/2022 0:00
32618,5/19/2022 0:00
32619,5/14/2022 0:00
32620,5/15/2022 0:00
32621,5/16/2022 0:00
32622,5/17/2022 0:00
32623,5/18/2022 0:00
32624,5/19/2022 0:00
32625,5/14/2022 0:00
32626,5/15/2022 0:00
32627,5/16/2022 0:00
32628,5/17/2022 0:00
32629,5/18/2022 0:00
32630,5/19/2022 0:00
32631,5/14/2022 0:00
32632,5/15/2022 0:00
32633,5/16/2022 0:00
32634,5/17/2022 0:00
32635,5/18/2022 0:00
32636,5/19/2022 0:00
32637,5/14/2022 0:00
32638,5/15/2022 0:00
32639,5/16/2022 0:00
32640,5/17/2022 0:00
32641,5/18/2022 0:00
32642,5/19/2022 0:00
32643,5/14/2022 0:00
32644,5/15/2022 0:00
32645,5/16/2022 0:00
32646,5/17/2022 0:00
32647,5/18/2022 0:00
32648,5/19/2022 0:00
32649,5/14/2022 0:00
32650,5/15/2022 0:00
32651,5/16/2022 0:00
32652,5/17/2022 0:00
32653,5/18/2022 0:00
32654,5/19/2022 0:00
32655,5/14/2022 0:00
32656,5/15/2022 0:00
32657,5/16/2022 0:00
32658,5/17/2022 0:00
32659,5/18/2022 0:00
32660,5/19/2022 0:00
32661,5/14/2022 0:00
32662,5/15/2022 0:00
32663,5/16/2022 0:00
32664,5/17/2022 0:00
32665,5/18/2022 0:00
32666,5/19/2022 0:00
32667,5/14/2022 0:00
32668,5/15/2022 0:00
32669,5/16/2022 0:00
32670,5/17/2022 0:00
32671,5/18/2022 0:00
32672,5/19/2022 0:00
32673,5/14/2022 0:00
32674,5/15/2022 0:00
32675,5/16/2022 0:00
32676,5/17/2022 0:00
32677,5/18/2022 0:00
32678,5/19/2022 0:00
32679,5/14/2022 0:00
32680,5/15/2022 0:00
32681,5/16/2022 0:00
32682,5/17/2022 0:00
32683,5/18/2022 0:00
32684,5/19/2022 0:00
32685,5/14/2022 0:00
32686,5/15/2022 0:00
32687,5/16/2022 0:00
32688,5/17/2022 0:00
32689,5/18/2022 0:00
32690,5/19/2022 0:00
32691,5/14/2022 0:00
32692,5/15/2022 0:00
32693,5/16/2022 0:00
32694,5/17/2022 0:00
32695,5/18/2022 0:00
32696,5/19/2022 0:00
32697,5/14/2022 0:00
32698,5/15/2022 0:00
32699,5/16/2022 0:00
32700,5/17/2022 0:00
32701,5/18/2022 0:00
32702,5/19/2022 0:00
32703,5/14/2022 0:00
32704,5/15/2022 0:00
32705,5/16/2022 0:00
32706,5/17/2022 0:00
32707,5/18/2022 0:00
32708,5/19/2022 0:00
32709,5/14/2022 0:00
32710,5/15/2022 0:00
32711,5/16/2022 0:00
32712,5/17/2022 0:00
32713,5/18/2022 0:00
32714,5/19/2022 0:00
32715,5/14/2022 0:00
32716,5/15/2022 0:00
32717,5/16/2022 0:00
32718,5/17/2022 0:00
32719,5/18/2022 0:00
32720,5/19/2022 0:00
32721,5/14/2022 0:00
32722,5/15/2022 0:00
32723,5/16/2022 0:00
32724,5/17/2022 0:00
32725,5/18/2022 0:00
32726,5/19/2022 0:00
32727,5/14/2022 0:00
32728,5/15/2022 0:00
32729,5/16/2022 0:00
32730,5/17/2022 0:00
32731,5/18/2022 0:00
32732,5/19/2022 0:00
32733,5/14/2022 0:00
32734,5/15/2022 0:00
32735,5/16/2022 0:00
32736,5/17/2022 0:00
32737,5/18/2022 0:00
32738,5/19/2022 0:00
32739,5/14/2022 0:00
32740,5/15/2022 0:00
32741,5/16/2022 0:00
32742,5/17/2022 0:00
32743,5/18/2022 0:00
32744,5/19/2022 0:00
32745,5/14/2022 0:00
32746,5/15/2022 0:00
32747,5/16/2022 0:00
32748,5/17/2022 0:00
32749,5/18/2022 0:00
32750,5/19/2022 0:00
32751,5/14/2022 0:00
32752,5/15/2022 0:00
32753,5/16/2022 0:00
32754,5/17/2022 0:00
32755,5/18/2022 0:00
32756,5/19/2022 0:00
32757,5/14/2022 0:00
32758,5/15/2022 0:00
32759,5/16/2022 0:00
32760,5/17/2022 0:00
32761,5/18/2022 0:00
32762,5/19/2022 0:00
32763,5/14/2022 0:00
32764,5/15/2022 0:00
32765,5/16/2022 0:00
32766,5/17/2022 0:00
32767,5/18/2022 0:00
32768,5/19/2022 0:00
32769,5/14/2022 0:00
32770,5/15/2022 0:00
32771,5/16/2022 0:00
32772,5/17/2022 0:00
32773,5/18/2022 0:00
32774,5/19/2022 0:00
32775,5/14/2022 0:00
32776,5/15/2022 0:00
32777,5/16/2022 0:00
32778,5/17/2022 0:00
32779,5/18/2022 0:00
32780,5/19/2022 0:00
32781,5/14/2022 0:00
32782,5/15/2022 0:00
32783,5/16/2022 0:00
32784,5/17/2022 0:00
32785,5/18/2022 0:00
32786,5/19/2022 0:00
32787,5/14/2022 0:00
32788,5/15/2022 0:00
32789,5/16/2022 0:00
32790,5/17/2022 0:00
32791,5/18/2022 0:00
32792,5/19/2022 0:00
32793,5/14/2022 0:00
32794,5/15/2022 0:00
32795,5/16/2022 0:00
32796,5/17/2022 0:00
32797,5/18/2022 0:00
32798,5/19/2022 0:00
32799,5/14/2022 0:00
32800,5/15/2022 0:00
32801,5/16/2022 0:00
32802,5/17/2022 0:00
32803,5/18/2022 0:00
32804,5/19/2022 0:00
32805,5/14/2022 0:00
32806,5/15/2022 0:00
32807,5/16/2022 0:00
32808,5/17/2022 0:00
32809,5/18/2022 0:00
32810,5/19/2022 0:00
32811,5/14/2022 0:00
32812,5/15/2022 0:00
32813,5/16/2022 0:00
32814,5/17/2022 0:00
32815,5/18/2022 0:00
32816,5/19/2022 0:00
32817,5/14/2022 0:00
32818,5/15/2022 0:00
32819,5/16/2022 0:00
32820,5/17/2022 0:00
32821,5/18/2022 0:00
32822,5/19/2022 0:00
32823,5/14/2022 0:00
32824,5/15/2022 0:00
32825,5/16/2022 0:00
32826,5/17/2022 0:00
32827,5/18/2022 0:00
32828,5/19/2022 0:00
32829,5/14/2022 0:00
32830,5/15/2022 0:00
32831,5/16/2022 0:00
32832,5/17/2022 0:00
32833,5/18/2022 0:00
32834,5/19/2022 0:00
32835,5/14/2022 0:00
32836,5/15/2022 0:00
32837,5/16/2022 0:00
32838,5/17/2022 0:00
32839,5/18/2022 0:00
32840,5/19/2022 0:00
32841,5/14/2022 0:00
32842,5/15/2022 0:00
32843,5/16/2022 0:00
32844,5/17/2022 0:00
32845,5/18/2022 0:00
32846,5/19/2022 0:00
32847,5/14/2022 0:00
32848,5/15/2022 0:00
32849,5/16/2022 0:00
32850,5/17/2022 0:00
32851,5/18/2022 0:00
32852,5/19/2022 0:00
32853,5/14/2022 0:00
32854,5/15/2022 0:00
32855,5/16/2022 0:00
32856,5/17/2022 0:00
32857,5/18/2022 0:00
32858,5/19/2022 0:00
32859,5/14/2022 0:00
32860,5/15/2022 0:00
32861,5/16/2022 0:00
32862,5/17/2022 0:00
32863,5/18/2022 0:00
32864,5/19/2022 0:00
32865,5/14/2022 0:00
32866,5/15/2022 0:00
32867,5/16/2022 0:00
32868,5/17/2022 0:00
32869,5/18/2022 0:00
32870,5/19/2022 0:00
32871,5/14/2022 0:00
32872,5/15/2022 0:00
32873,5/16/2022 0:00
32874,5/17/2022 0:00
32875,5/18/2022 0:00
32876,5/19/2022 0:00
32877,5/14/2022 0:00
32878,5/15/2022 0:00
32879,5/16/2022 0:00
32880,5/17/2022 0:00
32881,5/18/2022 0:00
32882,5/19/2022 0:00
32883,5/14/2022 0:00
32884,5/15/2022 0:00
32885,5/16/2022 0:00
32886,5/17/2022 0:00
32887,5/18/2022 0:00
32888,5/19/2022 0:00
32889,5/14/2022 0:00
32890,5/15/2022 0:00
32891,5/16/2022 0:00
32892,5/17/2022 0:00
32893,5/18/2022 0:00
32894,5/19/2022 0:00
32895,5/14/2022 0:00
32896,5/15/2022 0:00
32897,5/16/2022 0:00
32898,5/17/2022 0:00
32899,5/18/2022 0:00
32900,5/19/2022 0:00
32901,5/14/2022 0:00
32902,5/15/2022 0:00
32903,5/16/2022 0:00
32904,5/17/2022 0:00
32905,5/18/2022 0:00
32906,5/19/2022 0:00
32907,5/14/2022 0:00
32908,5/15/2022 0:00
32909,5/16/2022 0:00
32910,5/17/2022 0:00
32911,5/18/2022 0:00
32912,5/19/2022 0:00
32913,5/14/2022 0:00
32914,5/15/2022 0:00
32915,5/16/2022 0:00
32916,5/17/2022 0:00
32917,5/18/2022 0:00
32918,5/19/2022 0:00
32919,5/14/2022 0:00
32920,5/15/2022 0:00
32921,5/16/2022 0:00
32922,5/17/2022 0:00
32923,5/18/2022 0:00
32924,5/19/2022 0:00
32925,5/14/2022 0:00
32926,5/15/2022 0:00
32927,5/16/2022 0:00
32928,5/17/2022 0:00
32929,5/18/2022 0:00
32930,5/19/2022 0:00
32931,5/14/2022 0:00
32932,5/15/2022 0:00
32933,5/16/2022 0:00
32934,5/17/2022 0:00
32935,5/18/2022 0:00
32936,5/19/2022 0:00
32937,5/14/2022 0:00
32938,5/15/2022 0:00
32939,5/16/2022 0:00
32940,5/17/2022 0:00
32941,5/18/2022 0:00
32942,5/19/2022 0:00
32943,5/14/2022 0:00
32944,5/15/2022 0:00
32945,5/16/2022 0:00
32946,5/17/2022 0:00
32947,5/18/2022 0:00
32948,5/19/2022 0:00
32949,5/14/2022 0:00
32950,5/15/2022 0:00
32951,5/16/2022 0:00
32952,5/17/2022 0:00
32953,5/18/2022 0:00
32954,5/19/2022 0:00
32955,5/14/2022 0:00
32956,5/15/2022 0:00
32957,5/16/2022 0:00
32958,5/17/2022 0:00
32959,5/18/2022 0:00
32960,5/19/2022 0:00
32961,5/14/2022 0:00
32962,5/15/2022 0:00
32963,5/16/2022 0:00
32964,5/17/2022 0:00
32965,5/18/2022 0:00
32966,5/19/2022 0:00
32967,5/14/2022 0:00
32968,5/15/2022 0:00
32969,5/16/2022 0:00
32970,5/17/2022 0:00
32971,5/18/2022 0:00
32972,5/19/2022 0:00
32973,5/14/2022 0:00
32974,5/15/2022 0:00
32975,5/16/2022 0:00
32976,5/17/2022 0:00
32977,5/18/2022 0:00
32978,5/19/2022 0:00
